address,TP?,confidence
0x2dfd9060bcb9146c2a02e00a776dcaeeae3cff44,1,1.0
0xe52ddc44e9247fc0e191a62f53811b5f5c739b55,1,1.0
0xa35f8ec479ba1f8113b27636f1dfa3ae30c3eeae,1,1.0
0x017bcaee2456d8bd0e181f94165919a4a2ecc2d9,1,1.0
0xfa2400c873bf5e7243c5a5c40675868c4b7145ea,1,1.0
0xbb2ac7e354c2b95ffa58ede51832a443129bb51f,1,1.0
0x1971402fa594cb9b9dc3d9e2b9e84d64d499fe6d,1,1.0
0x77bfd55f422b6978a1a21de65f8a13a1b58fa766,1,1.0
0x9bc9a69a3b52f1e5bd78fadf17d2b5a821c22351,1,1.0
0xc0c2809aa2a6c38ff1eeac13cff6c0e5cf637e27,1,1.0
0xce3708924a9a44aee5e7caad22881fdda816fd16,1,1.0
0x356a50ece1ed2782fe7031d81fd168f08e242a4e,1,1.0
0x2d7e0cc8bd8398da7eac6691f7a832b7438f6351,1,1.0
0x8505185d59ca2b1381a727c3429098c62b18e71a,1,1.0
0x8ab56a0d1192c197eaf8e21332b23148bbbe196b,1,1.0
0x65430ce5c77dd3ef0551f12be20b92567854af6b,1,1.0
0xbf45f4280cfbe7c2d2515a7d984b8c71c15e82b7,1,1.0
0xb6153f1244498b7a49cac433c09ae5eb20bcf480,1,1.0
0xd81fe2c11edd560c4d44fdd4f651f3608452beed,1,1.0
0xf62afd17037be692a00b181e959e3c9931076138,1,1.0
0x57f82f1bc6c6ab01ddd9476ddaddfee6f03d1932,1,1.0
0xa3c0ef9b1b448bc247dddb4eb209d43993cb7c48,1,1.0
0x3b98c8f8f028060d0e0127843ee13f4b995a7960,1,1.0
0x19c0d78e40f7529c041f5731f36579f2bceb6693,1,1.0
0x7b46aa8f02b7d7d51fb355f8b0aec5a02d44baa3,1,1.0
0x405ac113b52260f6e704ba991b22fa0d16e75a15,1,1.0
0x715bb6b4c3013667de41d90a852152817cb88541,1,1.0
0xfd7c1024ee28c28cf0281d08425a18ec210ed3bc,1,1.0
0x62c7be4951811e245e9fd487dd8a4f227e6d9ec9,1,1.0
0x44afd8995b70f37c90c2c6a484218f79df86d74a,1,1.0
0x1598204d0b4a73b55ef06b35a5071049509a90d0,1,1.0
0x220be8986ed526d1b298ebcf6158453cf87f3114,1,1.0
0x9f6ae96be72cd4f9870e66c953d58f6d3af502e8,1,1.0
0x400d188e1c21d592820df1f2f8cf33b3a13a377e,1,1.0
0x253f6e0bfe6c7675e8513b4c132f00b00b951d5e,1,1.0
0xf94364bdb00ddbce47318829b3570f790da75a72,1,1.0
0xa49b1dda89f93b7e4a66789501cb4bb337bf8673,1,1.0
0x4b3c89e986b12f83eed896f02410429a7289526e,1,1.0
0x21ef3d6663a7468200a9c671526986f7e12682a8,1,1.0
0x1e744cd47049f4b2ac2b571feabc58b771cd9ef0,1,1.0
0x9a376e31f1947c468ca904b4307c8970667e0ec2,1,1.0
0x619de4f05fe07522de2bdcf2daeb1a23da8c0bb4,1,1.0
0x275a0c5744894b756bd2cca32f831befd46487b1,1,1.0
0x46f175281bddfaba661865bfe1a27ad2c1133a47,1,1.0
0xbfffc5ae8f7c87e9c4eaa1ef88c2a6c219a1563d,1,1.0
0xd0679f8c568ed7ffd67e2447e31a4a906c036796,1,1.0
0xad43e9372590b2b1c2414f250c0b6d55382ba272,1,1.0
0x3b8b95eccce73667305b322fd89e5a148e262f62,1,1.0
0x310e7224767bf4c88bbd3181bb1cf8daaba6ce6c,1,1.0
0x070d026502014919ba0b80cb470ee461210185fe,1,1.0
0x88eded8712c5ea071c56284a2078336a551e4eda,1,1.0
0xe85b52e670713be8a6ae230eeda539975066d0d0,1,1.0
0x9a6fb86bd26cbcbf5ba1b9dfd55f479875f310cb,1,1.0
0x2617e45c14c1e8dd3c3dea989e48093f4924c483,1,1.0
0xa2f5fa2c90fe3f959aafd2a42ea9c4ada668b682,1,1.0
0x6c0f03411ab250f0a080a4420190b821affd4602,1,1.0
0xa52966d88586e708b128bc22e7a8b7900a7918ac,1,1.0
0xec6197467c356339a422c9d89ac1363fd0de9b6b,1,1.0
0x30cd86808c5711935b4cf8dc2b2ae8347f876357,1,1.0
0xae56beccaa263947c1ba271c1b52c853e8bae68b,1,1.0
0x3c90a252ec61e922dd4de6481f1761b6a30993ed,1,1.0
0x016396044709eb3edc69c44f4d5fa6996917e4e8,1,1.0
0x744c9c36d1cc3268a4b9b2e28c60b1752c85e97d,1,1.0
0x1125b511399c3e28ad196f0ff7931aabf281a0d3,1,1.0
0x36ff29571ed2ff029df9fa6da076ca1484ceb9dc,1,1.0
0xde4a88ef731cc55450c76e9307a64e94146006f7,1,1.0
0xae269be192e253c643e4f316c9fd7d2c56f06053,1,1.0
0x646da308ba60102bb2e746b7d86dacfd3a71209c,1,1.0
0xdab9c3dd38e2d171baba94fc6743c6c71420bff0,1,1.0
0x6f3c294288c62ff70d6274c73741e16d3113f37d,1,1.0
0x54e41aefc0eca9f491c7316e1c1741b2b3cce3c8,1,1.0
0x42a501903afaa1086b5975773375c80e363f4063,1,1.0
0x647972c6a5bd977db85dc364d18cc05d3db70378,1,1.0
0x565334cbfe3652cb144e5ec665e7c25dee956015,1,1.0
0x19665204d72d5c63a592206fd47bab868a9da747,1,1.0
0x1dc2ee8964dedd6d08ae26ae685eb19e54cd646c,1,1.0
0x228426bc6ae3036bd1daffa29d64529963deafa0,1,1.0
0x426efe2d38f8f27787a7b77bae4efa6f1e33ee04,1,1.0
0xb066135b92a122225bf786c38bc5d2284be7a27e,1,1.0
0x009f0e67dbaf4644603c0660e974cf5e34726481,1,1.0
0x4c13184721de2d1b47a8875775ba3ce0b2e00ee0,1,1.0
0xb8d0c280183f274101183d4c0a6057087b43baa8,1,1.0
0x5728a65242c9b3f9d28888e511c7478a2c1bc5dd,1,1.0
0xe5f166c0d8872b68790061317bb6cca04582c912,1,1.0
0x2c8d7634d0daf8db5c55b3ab0821df4a75b0913f,1,1.0
0x65a8203aac8035a9d826359bc96b48c4bb8fbd9b,1,1.0
0xd70054fe7406d35a632d3ce52af75a3e59862660,1,1.0
0x35b64d548e00566353d7e60370307619c7c5f408,1,1.0
0x89df456bb9ef0f7bf7718389b150d6161c9e0431,1,1.0
0x3883f5e181fccaf8410fa61e12b59bad963fb645,1,1.0
0xd5a3a5f35e8db7740ff644752bce389fc958d5c1,1,1.0
0x9488d07660eb7466b0269f043a19d9b5dfc914cc,1,1.0
